2017-07-21 15:49:41,b'At Least 2 Palestinians Are Killed Amid Jerusalem Protests https://t.co/wRPs861qKF'
2017-07-21 15:49:41,"b'Gunmen Attack Elite Security Unit in Ivory Coast, Steal Weapons https://t.co/ZjGyCWoPQP'"
2017-07-21 15:49:40,b'RT @JuliaDavisNews: #Kremlin Finds a Defender in Congress - Dana Rohrabacher is a lying #Putin apologist. #Russia\nhttp://t.co/TUifGX9zV1 ht\xe2\x80\xa6'
2017-07-21 15:49:40,b'RT @nytimes: These Americans hated the Affordable Care Act. Until the idea of repeal sank in. https://t.co/nz5pyggLJl'
2017-07-21 15:49:39,b'RT @BraddJaffy: Obama admin. fined Harley-Davidson $15 million for polluting. Trump admin. just knocked $3 million off the bill. https://t.\xe2\x80\xa6'
2017-07-21 15:49:39,"b'RT @NormEisen: Be VERY careful Mr. Pres., ""investigating the investigators"" can be obstruction. See US v. Baca (C.D. Cal 2017) https://t.co\xe2\x80\xa6'"
2017-07-21 15:49:37,"b'RT @Julesrules39: Amazing! @algore being interviewed by one of the best climate/energy reporters, @CoralMDavenport (video). https://t.co/xX\xe2\x80\xa6'"
2017-07-21 15:49:37,b'RT @emmaroller: this story is infuriating https://t.co/A7CLoePzm9'
2017-07-21 15:49:37,"b'RT @CharlesMBlow: Demo of Doylestown, Pa.\nWht: 94.8% \nBlk: 2.3% \nNative Am: 0.2% \nAsian 1.9% \nPacific Islander 0.1% \nHIsp: 1.5% \nhttps://t.\xe2\x80\xa6'"
2017-07-21 15:49:37,"b""As \xe2\x80\x98Brexit\xe2\x80\x99 Clock Ticks, U.K. Seems Adrift https://t.co/OQoc3nxmst The People of the UK spoke, the Politicians ignore their plea's, S.O.S"""
2017-07-21 15:49:37,"b'RT @froomkin: NYT interviews with Obama were not confrontation, but a lot tougher and more detailed: https://t.co/5Cf0NNwTys'"
2017-07-21 15:49:37,"b'RT @ISU_Museums: Although still seeing a cut of $5MM per agency, a bill to finance the @NEAarts &amp; @NEHgov saw progress this week. https://t\xe2\x80\xa6'"
2017-07-21 15:49:36,b'RT @Debradelai: @ThomasWictor (48) ...causing the largest number of bank failures in the history of this country.\nIt pulverized community b\xe2\x80\xa6'
2017-07-21 15:49:35,"b'""Opponents Line Up to Slam Fast-Tracked Texas \'Bathroom Bill\'"" by THE ASSOCIATED PRESS via NYT https://t.co/EmIEsX1cqE'"
2017-07-21 15:49:35,"b'RT @witchypam: \xf0\x9f\x98\xb0\xf0\x9f\x98\xb0\xf0\x9f\x98\xb0\xf0\x9f\x98\xb0Martin Landau, Actor Who Won an Oscar for \xe2\x80\x98Ed Wood,\xe2\x80\x99 Dies at 89 https://t.co/eFoUvqiRep'"
2017-07-21 15:49:35,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:49:35,b'RT @Unpersuaded112: Hey @realDonaldTrump are you going to kill #mealsonwheels ? This makes you a monster. #MAGA https://t.co/yr51uWNa95'
2017-07-21 15:49:34,"b'""Opponents Line Up to Slam Fast-Tracked Texas \'Bathroom Bill\'"" by THE ASSOCIATED PRESS via NYT https://t.co/uiPvbGRX06'"
2017-07-21 15:49:33,b'RT @JGallunTNC: A Cheap Fix for Climate Change? Pay People Not to Chop Down Trees https://t.co/7RlrYuXWI6'
2017-07-21 15:49:33,b'RT @emmaroller: this story is infuriating https://t.co/A7CLoePzm9'
2017-07-21 15:49:33,"b""RT @nytimes: Trump aides are said to be investigating Robert Mueller's team, looking for ways to discredit his Russia inquiry https://t.co/\xe2\x80\xa6"""
2017-07-21 15:49:32,"b'Trump Aides, Seeking Leverage, Investigate Mueller\xe2\x80\x99s Investigators https://t.co/gdIgt91PD9 This is like some un American BS.'"
2017-07-21 15:49:31,"b'""Another Possible Indignity of Age: Arrest"" by PAULA SPAN via NYT https://t.co/ryIKBFQwrN'"
2017-07-21 15:49:31,"b'With a Tick Boom, It\xe2\x80\x99s Not Just Lyme Disease You Have to Fear, via @nytimes https://t.co/6nh6FTl5tH'"
2017-07-21 15:49:31,"b'RT @davidaxelrod: These two stories, taken together, paint a very dark and ominous picture of WH thinking. https://t.co/2lnw37SWsZ \n\nhttps:\xe2\x80\xa6'"
2017-07-21 15:49:30,"b'Keeping abreast of all the disheartening bullshit...\n\nRight-Wing Italian Youth, a Mission to Disrupt Migration \xf0\x9f\x91\x80#blm https://t.co/cmHiq0d6Vl'"
2017-07-21 15:49:29,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:49:29,"b'RT @nytimes: Harry Potter nerds rejoice: 2 new ""History of Magic"" books coming this fall https://t.co/ogtMTqdFf5'"
2017-07-21 15:49:28,b'RT @kzernike: These Americans Hated the Health Law. Until the Idea of Repeal Sank In. https://t.co/V1eBvS3Cfu'
2017-07-21 15:49:28,b'Teachers who met on Jeopardy get married https://t.co/dTGXhZc3aU'
2017-07-21 15:49:28,b'RT @GugsM: The Hive is the most powerful force on Earth \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Beyonc\xc3\xa9 Statue at Madame Tussauds Is Removed Amid Criticism https://t.co/Id1jb\xe2\x80\xa6'
2017-07-21 15:49:27,b'RT @rosannecash: I love starting the day with caffeine and disgust. https://t.co/iA5D2PXJxo'
2017-07-21 15:49:27,"b'RT @nytimes: In an interview with the NYT, President Trump expresses anger at Sessions and Comey, and warns Mueller https://t.co/AmBDYG14us'"
2017-07-21 15:49:26,b'RT @nytimesmusic: A wax figure of Beyonc\xc3\xa9 at Madame Tussauds that attracted criticism from far and wide has been removed https://t.co/flUKq\xe2\x80\xa6'
2017-07-21 15:49:26,"b""OJ Simpson Wins Parole, Claiming He Has Led a 'Conflict-Free Life' - New York Times https://t.co/usIDT3gar4"""
2017-07-21 15:49:26,"b'RT @jenniferweiner: ""If boys will be boys, then girls must be grown-ups, whose job it is to protect men from their worst impulses.""\nhttps:/\xe2\x80\xa6'"
2017-07-21 15:49:24,b'RT @EmmaVigeland: Departing Ethics Chief: U.S. Is \xe2\x80\x98Close to a Laughingstock\xe2\x80\x99 https://t.co/M9LLyRDPx7'
2017-07-21 15:49:24,"b""What I've been working on :) Lyft to Develop Self-Driving Car Technology in New SV Facility, via @nytimes https://t.co/ZwncZD1rlc"""
2017-07-21 15:49:24,b'At Least 2 Palestinians Are Killed Amid Jerusalem Protests https://t.co/HVWiMv260G'
2017-07-21 15:49:23,"b'RT @DJLiquidBeats: Why Grenfell Tower Burned: Regulators Put Cost Before Safety https://t.co/gOOVipjREx\nHow about hotels, other buildings i\xe2\x80\xa6'"
2017-07-21 15:49:23,b'RT @nytimesmusic: A wax figure of Beyonc\xc3\xa9 at Madame Tussauds that attracted criticism from far and wide has been removed https://t.co/flUKq\xe2\x80\xa6'
2017-07-21 15:49:23,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:49:22,b'RT @nytimesworld: At least two Palestinians have been shot dead in East Jerusalem as protests grow around Al Aqsa Mosque https://t.co/3Brza\xe2\x80\xa6'
2017-07-21 15:49:22,"b""Florida Man Goes 'Bananas,' Shoots Up AT&amp;T Trucks Outside Home: Media: https://t.co/GASsYiOJ53 (By REUTERS)"""
2017-07-21 15:49:22,"b'RT @nytimesarts: ""36 Questions"" is the first serious book musical of the podcast era https://t.co/lNfLbd3sfE'"
2017-07-21 15:49:21,b'At Least 2 Palestinians Are Killed Amid Jerusalem Protests https://t.co/ywm4gpeMMC'
2017-07-21 15:49:19,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:49:19,"b'RT @CharlesMBlow: Demo of Doylestown, Pa.\nWht: 94.8% \nBlk: 2.3% \nNative Am: 0.2% \nAsian 1.9% \nPacific Islander 0.1% \nHIsp: 1.5% \nhttps://t.\xe2\x80\xa6'"
2017-07-21 15:49:19,"b'RT @MiaFarrow: Rex Tillerson, now Secretary of State, led Exxon to violate sanctions on Russia https://t.co/95HD9yOZvj'"
2017-07-21 15:49:19,"b""Here's @angel_35 confirming what we previously reported, that she will sit out entire 2017 #WNBA season. Good read https://t.co/0G1TzFBFRl"""
2017-07-21 15:49:18,b'Tech Tip: Preparing for the Jump to a New Operating System https://t.co/G0PylBJWhw'
2017-07-21 15:49:18,"b'Great article!  Why Women Aren\xe2\x80\x99t C.E.O.s, According to Women Who Almost Were https://t.co/8cVKKsp2DQ'"
2017-07-21 15:49:18,"b'""Opponents Line Up to Slam Fast-Tracked Texas \'Bathroom Bill\'"" by THE ASSOCIATED PRESS via NYT https://t.co/Y03ZpD5Bh6'"
2017-07-21 15:49:18,"b'RT @GottaLaff: 188-0: Obamacare Included Republican Ideas, but the G.O.P. Health Plan Has Left Democrats Out  https://t.co/TsYs57IAu6'"
2017-07-21 15:49:18,"b""Critic's Notebook: This Podcast Is a Love Story, for Your Ears Only https://t.co/0I0MmVUzb7"""
2017-07-21 15:49:18,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:49:17,b'Lyft to Develop Self-Driving Car Technology in New Silicon Valley Facility https://t.co/UsKeXsnfza'
2017-07-21 15:49:17,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:49:17,b'RT @ConnieSchultz: \xe2\x80\x9cI think we are pretty close to a laughingstock at this point.\xe2\x80\x9d https://t.co/l1usFAghZ1'
2017-07-21 15:49:17,"b""Trump Aides, Seeking Leverage, Investigate Mueller\xe2\x80\x99s Investigators https://t.co/IyfG0mZSUP\nsounds like trump's scared...with good reason."""
2017-07-21 15:49:17,"b'The Shift: As Self-Driving Cars Near, Washington Plays Catch-Up https://t.co/pRgVRIlB71'"
2017-07-21 15:49:16,"b'RT TFTCS """"Preparing for the Jump to a New Operating System"" by J. D. BIERSDORFER via NYT The New York Times https://t.co/YgEyWZOOJ0""'"
2017-07-21 15:49:16,"b""RT @Snowden: Set aside politics: every American should condemn such political interference in the Bureau's work. https://t.co/hROwSMg1vd"""
2017-07-21 15:49:16,"b'RT TFTCS """"Preparing for the Jump to a New Operating System"" by J. D. BIERSDORFER via NYT https://t.co/YgEyWZOOJ0 https://t.co/r4xkW3sMnE""'"
2017-07-21 15:49:16,b'RT @nytimesworld: Salvador Dal\xc3\xad\xe2\x80\x99s remains were exhumed in paternity suit 28 years after his death -- his mustache was still intact https://\xe2\x80\xa6'
2017-07-21 15:49:15,b'Is Everyone in Politics Writing a Tell-all? Yes https://t.co/q5t3JM45Ul'
2017-07-21 15:49:15,"b'Trump Aides, Seeking Leverage, Investigate Mueller\xe2\x80\x99s Investigators https://t.co/khSgF9FYOQ'"
2017-07-21 15:49:15,b'A rare occasion when I agree with David Brooks. / Republicans Can\xe2\x80\x99t Pass Bills https://t.co/rdKCR2CAdl'
2017-07-21 15:49:14,b'RT @nytimesmusic: A wax figure of Beyonc\xc3\xa9 at Madame Tussauds that attracted criticism from far and wide has been removed https://t.co/flUKq\xe2\x80\xa6'
2017-07-21 15:49:12,b'At Least 2 Palestinians Are Killed Amid Jerusalem Protests https://t.co/tomJpPiw4W'
2017-07-21 15:49:12,b'RT @nytimesworld: Salvador Dal\xc3\xad\xe2\x80\x99s remains were exhumed in paternity suit 28 years after his death -- his mustache was still intact https://\xe2\x80\xa6'
2017-07-21 15:49:11,b'RT @rosannecash: I love starting the day with caffeine and disgust. https://t.co/iA5D2PXJxo'
2017-07-21 15:49:11,"b""RT @WomenintheWorld: 'Yes, there are risks &amp; abortion at this stage is tough, but for the girl ... the scars will be many': https://t.co/na\xe2\x80\xa6"""
2017-07-21 15:49:11,b'These Americans Hated the Health Law. Until the Idea of Repeal Sank In. https://t.co/9WjbcZY9zM'
2017-07-21 15:49:11,"b""RT @jbouie: i guess obamacare looks better to folks now that the president isn't so blackity black. https://t.co/RQpZZPxCRN"""
2017-07-21 15:49:09,b'RT @nytimesmusic: A wax figure of Beyonc\xc3\xa9 at Madame Tussauds that attracted criticism from far and wide has been removed https://t.co/flUKq\xe2\x80\xa6'
2017-07-21 15:49:09,b'Subtle Bias is worse than Blatant Discrimination! A rather long but insightful piece on why the top job eludes women\nhttps://t.co/fEOy4Kco0Z'
2017-07-21 15:49:09,"b'If Trump Pardons, It Could Be a Crime https://t.co/h2a75FJcGF'"
2017-07-21 15:49:08,"b'Opinion: Kamala Harris and Rand Paul: To Shrink Jails, Let\xe2\x80\x99s Reform Bail https://t.co/lpYqbaEjte'"
2017-07-21 15:49:08,"b'RT @nytimes: \xe2\x80\x9cI can\xe2\x80\x99t even remember why I opposed it. ... Everybody needs some sort of health insurance."" https://t.co/LYqc6PhJCk'"
2017-07-21 15:49:06,b'RT @CHSommers: Betsy DeVos Is Right: Sexual Assault Policy Is Broken - The New York Times https://t.co/rl6Zrggp3M'
2017-07-21 15:49:06,"b'RT @nytimes: By lunchtime, the agents had five immigrants in custody: three of their six targets of the day https://t.co/Cx35i3e3gn https:/\xe2\x80\xa6'"
2017-07-21 15:49:06,b'RT @BraddJaffy: Obama admin. fined Harley-Davidson $15 million for polluting. Trump admin. just knocked $3 million off the bill. https://t.\xe2\x80\xa6'
2017-07-21 15:49:06,"b'""Florida Man Goes \'Bananas,\' Shoots Up AT&amp;T Trucks Outside Home: Media"" by REUTERS via NYT https://t.co/dkK68zbEqJ'"
2017-07-21 15:49:05,"b'RT @nytimesmusic: In \xe2\x80\x9cLust for Life,\xe2\x80\x9d Lana Del Ray worries about the future, but her main focus is still love https://t.co/hRJprL2ZgK'"
2017-07-21 15:55:42,3,b'RT @CeylanWrites: Israeli Aid Gives an Unexpected \xe2\x80\x98Glimmer of Hope\xe2\x80\x99 for Syrians - The New York Times https://t.co/jiNkozB6Rs'
2017-07-21 15:55:42,692,"b""RT @kylegriffin1: The New York Times had to fact check Trump's interview with them. They found several misleading and false claims. https:/\xe2\x80\xa6"""
2017-07-21 15:55:42,8,"b""RT @DouthatNYT: 1. Quick thoughts on @JDVance1's Times op-ed today on conservatives and the health care debate:\nhttps://t.co/Z8Axs4Ezu8"""
2017-07-21 15:55:42,0,"b'""Beyonc\xc3\xa9 Statue at Madame Tussauds Is Removed After Criticism"" by JACEY FORTIN via NYT https://t.co/WAxK8463Lp'"
2017-07-21 15:55:41,0,"b'President Trump\xe2\x80\x99s Lies, the Definitive List - The New York Times https://t.co/at3SdnWNb1'"
2017-07-21 15:55:41,5,b'RT @el_belson: Ties to Cuba Enhance and Entangle Jorge Mas\xe2\x80\x99s Marlins Bid https://t.co/PtpIrwXABb @ByJamesWagner with a deep dive on a bidde\xe2\x80\xa6'
2017-07-21 15:55:40,1,"b'RT @aameyers: Only someone with something to hide, #SoCalledPresident #realDonaldTrump attacks the investigators: https://t.co/Y3UX4XFBtN'"
2017-07-21 15:55:39,3789,"b'RT @NormEisen: Be VERY careful Mr. Pres., ""investigating the investigators"" can be obstruction. See US v. Baca (C.D. Cal 2017) https://t.co\xe2\x80\xa6'"
2017-07-21 15:55:38,162,"b'RT @ddale8: ""I can\'t even remember why I opposed it"": excellent story on Obamacare repeal becoming unpopular as it approached. https://t.co\xe2\x80\xa6'"
2017-07-21 15:55:38,0,"b'""Bertens Beats Doubles Partner to Reach Semifinals in Gstaad"" https://t.co/ldJqch3S0p https://t.co/Bg0pN6wKxJ'"
2017-07-21 15:55:38,118,b'RT @danpfeiffer: These Americans Hated the Health Law. Until the Idea of Repeal Sank In. https://t.co/ldJBdF3y09'
2017-07-21 15:55:37,1,"b'RT @geoffwking: Trump Aides, Seeking Leverage, Investigate Mueller\xe2\x80\x99s Investigators, via @nytimes https://t.co/VOc9Yj470C'"
2017-07-21 15:55:36,0,"b'If Trump Pardons, It Could Be a Crime to undercut, obstruct or even end, the special counsel\xe2\x80\x99s Muller investigation\xc2\xa0\nhttps://t.co/xT5ow4WJ1j'"
2017-07-21 15:55:35,52,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:35,6,"b'RT @rushmypassport: Hey travelers, no more laptop ban! https://t.co/NQUlbi6brw #travel #ttot'"
2017-07-21 15:55:35,0,"b'""Another Possible Indignity of Age: Arrest"" by PAULA SPAN via NYT https://t.co/3JEbk2JBKI'"
2017-07-21 15:55:34,1235,b'RT @SaysHummingbird: MAKE. THIS. GO. VIRAL.\n\n@nytimes catalogued every outright lie Trump has told publicly since taking oath of office.\n\nh\xe2\x80\xa6'
2017-07-21 15:55:34,0,"b'""No Dye: Cancer Patients\' Gray Hair Darkened on Immune Drugs"" by THE ASSOCIATED PRESS via NYT https://t.co/C1XaHBkmKU'"
2017-07-21 15:55:34,52,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:33,1,b'RT @Lequock78744198: Doubts About the Promised Bounty of Genetically Modified Crops https://t.co/MT29Qg62Y0'
2017-07-21 15:55:32,698,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:55:30,0,b'Republicans Can\xe2\x80\x99t Pass Bills https://t.co/qJHFz46X3v'
2017-07-21 15:55:30,0,b'A Drug Maker Spends Big in Washington to Make Itself Heard https://t.co/Jo5LDOia3p'
2017-07-21 15:55:30,530,b'RT @Bey_Legion: Beyonc\xc3\xa9 Wax Figure Removed from Madame Tussauds Following (well-deserved) Backlash https://t.co/IzRHlYEcHu https://t.co/31h\xe2\x80\xa6'
2017-07-21 15:55:29,0,"b""NY Poverty Update: After Election, More New Yorkers Tell Volunteer Groups, 'I Can Help' https://t.co/3VLgSHMXWV"""
2017-07-21 15:55:29,142,b'RT @nytimesmusic: A wax figure of Beyonc\xc3\xa9 at Madame Tussauds that attracted criticism from far and wide has been removed https://t.co/flUKq\xe2\x80\xa6'
2017-07-21 15:55:28,0,"b'new predictions say budgets for #B2B events in the US will grow 4%, vs the 3.5% growth for advertising https://t.co/OB0GBkmZDO'"
2017-07-21 15:55:28,0,b'Saudi Prince\xe2\x80\x99s Elevation Will Have Far-Reaching Consequences in Energy https://t.co/ubNX3aJSdY'
2017-07-21 15:55:26,4,b'RT @nwmalinowski: NYC responded to high-profile deaths of children last year by removing hundreds of kids from their parents care: \n\nhttps:\xe2\x80\xa6'
2017-07-21 15:55:26,773,b'RT @nytimes: The effort to investigate the investigators is another sign of a looming showdown between Trump and Mueller https://t.co/m8kc2\xe2\x80\xa6'
2017-07-21 15:55:26,20,"b'RT @nytimes: By lunchtime, the agents had five immigrants in custody: three of their six targets of the day https://t.co/Cx35i3e3gn https:/\xe2\x80\xa6'"
2017-07-21 15:55:25,15,"b'RT @VoCommunism: In #Venezuela ""your life depends on a decision someone else makes for you.\xe2\x80\x9d #Communismkills https://t.co/N0xr0xi5hw https:\xe2\x80\xa6'"
2017-07-21 15:55:24,51,"b'RT @ConnieSchultz: Capito: \xe2\x80\x9cI did not come to Washington to hurt people.""  ""Plan C"" on ACA - Repeal Now, Replace Later - Has Collapsed http\xe2\x80\xa6'"
2017-07-21 15:55:24,116,"b""RT @NYTScience: Almost half of the plastic ever produced was made in the last 13 years. And it's a few billion tons. https://t.co/gyA8XMCxkm"""
2017-07-21 15:55:24,52,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:23,1172,"b""RT @BraddJaffy: WashPost https://t.co/hI0SFSqHdw &amp; NYT https://t.co/HudxoSl4bb just dropped twin bombs about Trump's lawyers trying to unde\xe2\x80\xa6"""
2017-07-21 15:55:23,104,"b'RT @mattyglesias: ""Donald Trump is a boob, but that doesn\xe2\x80\x99t explain why Republicans can\xe2\x80\x99t govern from Capitol Hill."" https://t.co/votZBDLMfD'"
2017-07-21 15:55:22,0,"b'""If it wasn\'t for music I\'d be dead."" https://t.co/xJwFqLE07t (im truly heart broken)'"
2017-07-21 15:55:22,698,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:55:22,0,"b'Review: \xe2\x80\x98Dunkirk\xe2\x80\x99 Is a Tour de Force War #Movie, Both Sweeping and Intimate via @ManohlaDargis https://t.co/QoNVh0WepX'"
2017-07-21 15:55:21,224,"b""RT @Max_Fisher: I don't know how to acknowledge the parallels with other countries here without sounding hyperbolic or alarmist. https://t.\xe2\x80\xa6"""
2017-07-21 15:55:21,0,"b'""Another Possible Indignity of Age: Arrest"" by PAULA SPAN via NYT https://t.co/lnfxQzqd9U #disabilityinthenews'"
2017-07-21 15:55:20,0,b'Researchers Use DNA to Store and Retrieve Digital Movie https://t.co/NUTKhrxRuu &amp; article in @NYTScience by G.Kolata https://t.co/fjlypQItGY'
2017-07-21 15:55:20,0,"b'When mere cataloguing can count as journalism  President Trump\xe2\x80\x99s Lies, the Definitive List https://t.co/F9PVPOkwla'"
2017-07-21 15:55:20,214,b'RT @nytimes: A streaming channel led by 4 women has a mission: to be a safe place for underrepresented gamers https://t.co/Kcu5Jt975o'
2017-07-21 15:55:20,0,"b'""UAW Talking to GM About Impact of Car Sales Slump on U.S. Jobs"" by REUTERS via NYT https://t.co/vaxTUk3rLF https://t.co/2d6bj2KE46'"
2017-07-21 15:55:19,0,b'The cooperation between Israelis and Syrians is \xe2\x80\x9ca great glimmer of hope coming out of this tragedy\xe2\x80\x9d https://t.co/nw02chMEeG'
2017-07-21 15:55:19,0,b'29 Minutes From New York to Washington? Elon Musk Teases a New Hyperloop - The New York Times https://t.co/JvgSBr9kDI'
2017-07-21 15:55:19,263,b'RT @BraddJaffy: Obama admin. fined Harley-Davidson $15 million for polluting. Trump admin. just knocked $3 million off the bill. https://t.\xe2\x80\xa6'
2017-07-21 15:55:17,698,"b'RT @NormEisen: Mr. Pres, you really pissed me, @RWPUSA &amp; @tribelaw off w self pardon talk. no such thing! we r writing 2explain why https:/\xe2\x80\xa6'"
2017-07-21 15:55:17,335,"b'RT @nytimes: Opinion: ""Republicans offer nothing but negativity, detachment, absence and an ax"" https://t.co/gXR0RLWZsG'"
2017-07-21 15:55:17,1466,"b'RT @davidaxelrod: These two stories, taken together, paint a very dark and ominous picture of WH thinking. https://t.co/2lnw37SWsZ \n\nhttps:\xe2\x80\xa6'"
2017-07-21 15:55:16,1466,"b'RT @davidaxelrod: These two stories, taken together, paint a very dark and ominous picture of WH thinking. https://t.co/2lnw37SWsZ \n\nhttps:\xe2\x80\xa6'"
2017-07-21 15:55:16,49,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:16,206,"b'RT @nytopinion: Bail can exceed $20,000 even for minor crimes like stealing $105 in clothing https://t.co/bw3Y0zydbF https://t.co/AlsNfYUguN'"
2017-07-21 15:55:16,530,b'RT @Bey_Legion: Beyonc\xc3\xa9 Wax Figure Removed from Madame Tussauds Following (well-deserved) Backlash https://t.co/IzRHlYEcHu https://t.co/31h\xe2\x80\xa6'
2017-07-21 15:55:15,494,b'RT @nytimes: Burundi robotics team vanishes after international competition in Washington https://t.co/fefjeJbz7H'
2017-07-21 15:55:14,0,b'A Drug Maker Spends Big in Washington to Make Itself Heard - https://t.co/nxs1VOUzPS https://t.co/nl5tFG03ge'
2017-07-21 15:55:13,33,"b'RT @PunishPence: A corrupt administration grasping at straws, trying to discredit the investigators that will take them down.\nhttps://t.co/\xe2\x80\xa6'"
2017-07-21 15:55:12,0,b'Yesterday President Trump talked with NYT reporters and discussed a wide range of topics covered in the news:\xe2\x80\xa6 https://t.co/jttUqrW44s'
2017-07-21 15:55:11,52,"b'RT @nytimes: A striking, if unintended, outcome of opening Dal\xc3\xad\xe2\x80\x99s tomb: His ""mustache kept its classic 10-past-10 position"" https://t.co/eB\xe2\x80\xa6'"
2017-07-21 15:55:10,66,b'RT @KristenClarkeJD: Bail reform could save taxpayers $78B a year. Time to stop detaining people merely because they are poor. #cjreform ht\xe2\x80\xa6'
2017-07-21 15:55:09,0,b'A classic Italian dish - Chicken Parmesan #recipe https://t.co/xvRSynKHCJ #foodie #italy'
2017-07-21 15:55:09,1278,"b'RT @nytimes: \xe2\x80\x9cI can\xe2\x80\x99t even remember why I opposed it. ... Everybody needs some sort of health insurance."" https://t.co/LYqc6PhJCk'"
